datetime,Open,High,Low,Close,Volume,OI
2025-09-01 09:15:00+05:30,53658.15,53869.65,53658.15,53869.65,0,0
2025-09-01 09:18:00+05:30,53857.25,53902.75,53841.4,53862.1,0,0
2025-09-01 09:21:00+05:30,53855.55,53916.55,53844.95,53910.8,0,0
2025-09-01 09:24:00+05:30,53908.9,53938.05,53899.5,53912.95,0,0
2025-09-01 09:27:00+05:30,53913.6,53941.05,53894.15,53938.9,0,0
2025-09-01 09:30:00+05:30,53938.65,53959.8,53895.75,53931.3,0,0
2025-09-01 09:33:00+05:30,53927.3,53972.8,53926.25,53955.4,0,0
2025-09-01 09:36:00+05:30,53956.3,53982.55,53953.7,53962.55,0,0
2025-09-01 09:39:00+05:30,53964.1,53976.3,53923.25,53946.25,0,0
2025-09-01 09:42:00+05:30,53943.25,53964.95,53929.05,53949.1,0,0
2025-09-01 09:45:00+05:30,53948.3,53980.95,53933.2,53962.8,0,0
2025-09-01 09:48:00+05:30,53962.55,53974.15,53932.8,53951.0,0,0
2025-09-01 09:51:00+05:30,53952.5,53983.75,53947.85,53976.8,0,0
2025-09-01 09:54:00+05:30,53977.6,53988.25,53930.9,53935.75,0,0
2025-09-01 09:57:00+05:30,53937.4,53966.35,53925.55,53951.65,0,0
2025-09-01 10:00:00+05:30,53952.25,53954.15,53924.7,53933.75,0,0
2025-09-01 10:03:00+05:30,53934.35,53936.15,53900.35,53901.15,0,0
2025-09-01 10:06:00+05:30,53902.3,53906.85,53866.95,53883.2,0,0
2025-09-01 10:09:00+05:30,53883.8,53900.1,53880.55,53888.75,0,0
2025-09-01 10:12:00+05:30,53889.95,53903.65,53864.15,53864.15,0,0
2025-09-01 10:15:00+05:30,53860.9,53896.4,53851.25,53877.6,0,0
2025-09-01 10:18:00+05:30,53877.4,53878.9,53825.75,53830.4,0,0
2025-09-01 10:21:00+05:30,53832.75,53839.4,53791.3,53798.35,0,0
2025-09-01 10:24:00+05:30,53802.5,53834.65,53781.2,53821.4,0,0
2025-09-01 10:27:00+05:30,53822.15,53834.8,53811.7,53823.3,0,0
2025-09-01 10:30:00+05:30,53823.5,53826.5,53794.7,53795.7,0,0
2025-09-01 10:33:00+05:30,53796.0,53802.85,53762.95,53763.4,0,0
2025-09-01 10:36:00+05:30,53765.15,53788.55,53755.75,53780.7,0,0
2025-09-01 10:39:00+05:30,53781.8,53783.4,53766.95,53771.65,0,0
2025-09-01 10:42:00+05:30,53772.25,53815.75,53766.25,53804.0,0,0
2025-09-01 10:45:00+05:30,53818.0,53865.35,53799.5,53839.55,0,0
2025-09-01 10:48:00+05:30,53840.75,53858.35,53834.95,53854.3,0,0
2025-09-01 10:51:00+05:30,53851.5,53856.05,53825.75,53825.75,0,0
2025-09-01 10:54:00+05:30,53825.9,53829.2,53798.4,53826.25,0,0
2025-09-01 10:57:00+05:30,53826.5,53842.15,53817.6,53840.0,0,0
2025-09-01 11:00:00+05:30,53842.25,53864.75,53828.9,53848.7,0,0
2025-09-01 11:03:00+05:30,53849.1,53858.05,53840.85,53843.05,0,0
2025-09-01 11:06:00+05:30,53842.05,53843.6,53809.0,53815.7,0,0
2025-09-01 11:09:00+05:30,53818.15,53855.45,53812.45,53830.45,0,0
2025-09-01 11:12:00+05:30,53831.75,53837.2,53821.55,53829.15,0,0
2025-09-01 11:15:00+05:30,53828.8,53832.7,53802.75,53823.8,0,0
2025-09-01 11:18:00+05:30,53823.2,53829.2,53806.95,53816.85,0,0
2025-09-01 11:21:00+05:30,53819.2,53837.05,53799.45,53820.65,0,0
2025-09-01 11:24:00+05:30,53823.6,53833.5,53806.45,53828.0,0,0
2025-09-01 11:27:00+05:30,53828.25,53837.8,53812.45,53837.8,0,0
2025-09-01 11:30:00+05:30,53840.5,53857.7,53824.65,53831.55,0,0
2025-09-01 11:33:00+05:30,53830.75,53835.0,53809.35,53822.35,0,0
2025-09-01 11:36:00+05:30,53822.85,53832.35,53805.75,53813.15,0,0
2025-09-01 11:39:00+05:30,53812.45,53819.55,53795.3,53798.1,0,0
2025-09-01 11:42:00+05:30,53797.45,53806.4,53793.25,53800.75,0,0
2025-09-01 11:45:00+05:30,53800.05,53807.45,53780.4,53782.0,0,0
2025-09-01 11:48:00+05:30,53782.65,53787.5,53766.5,53774.0,0,0
2025-09-01 11:51:00+05:30,53773.0,53781.6,53749.25,53756.2,0,0
2025-09-01 11:54:00+05:30,53756.7,53762.2,53732.25,53735.35,0,0
2025-09-01 11:57:00+05:30,53735.1,53740.0,53717.7,53718.55,0,0
2025-09-01 12:00:00+05:30,53721.6,53761.65,53717.0,53754.6,0,0
2025-09-01 12:03:00+05:30,53753.1,53756.1,53728.1,53744.85,0,0
2025-09-01 12:06:00+05:30,53745.65,53777.45,53740.75,53772.85,0,0
2025-09-01 12:09:00+05:30,53774.45,53794.75,53764.6,53789.8,0,0
2025-09-01 12:12:00+05:30,53789.1,53794.75,53773.0,53788.95,0,0
2025-09-01 12:15:00+05:30,53789.05,53804.35,53768.2,53775.75,0,0
2025-09-01 12:18:00+05:30,53780.15,53794.45,53761.65,53761.65,0,0
2025-09-01 12:21:00+05:30,53767.4,53795.1,53761.4,53789.7,0,0
2025-09-01 12:24:00+05:30,53789.7,53818.9,53782.4,53808.6,0,0
2025-09-01 12:27:00+05:30,53809.6,53845.4,53809.6,53839.45,0,0
2025-09-01 12:30:00+05:30,53840.25,53848.8,53833.2,53836.1,0,0
2025-09-01 12:33:00+05:30,53837.4,53846.4,53829.1,53840.95,0,0
2025-09-01 12:36:00+05:30,53842.6,53872.2,53823.5,53872.2,0,0
2025-09-01 12:39:00+05:30,53873.25,53878.7,53850.25,53862.6,0,0
2025-09-01 12:42:00+05:30,53863.65,53869.4,53841.45,53860.45,0,0
2025-09-01 12:45:00+05:30,53860.75,53869.65,53848.15,53863.45,0,0
2025-09-01 12:48:00+05:30,53863.85,53885.7,53856.45,53857.5,0,0
2025-09-01 12:51:00+05:30,53858.45,53886.25,53850.95,53885.55,0,0
2025-09-01 12:54:00+05:30,53885.55,53889.2,53849.4,53866.1,0,0
2025-09-01 12:57:00+05:30,53866.0,53878.55,53856.4,53871.2,0,0
2025-09-01 13:00:00+05:30,53870.1,53877.25,53851.75,53860.35,0,0
2025-09-01 13:03:00+05:30,53861.15,53907.75,53861.15,53904.65,0,0
2025-09-01 13:06:00+05:30,53905.45,53912.05,53896.25,53903.9,0,0
2025-09-01 13:09:00+05:30,53905.5,53914.85,53902.2,53903.45,0,0
2025-09-01 13:12:00+05:30,53903.85,53919.05,53886.4,53917.5,0,0
2025-09-01 13:15:00+05:30,53916.1,53938.85,53910.75,53914.35,0,0
2025-09-01 13:18:00+05:30,53916.55,53927.5,53915.0,53918.6,0,0
2025-09-01 13:21:00+05:30,53917.7,53930.05,53905.25,53905.95,0,0
2025-09-01 13:24:00+05:30,53906.75,53908.3,53885.75,53893.4,0,0
2025-09-01 13:27:00+05:30,53892.35,53917.95,53878.9,53910.05,0,0
2025-09-01 13:30:00+05:30,53913.85,53945.35,53909.45,53938.25,0,0
2025-09-01 13:33:00+05:30,53940.3,53949.95,53921.5,53925.75,0,0
2025-09-01 13:36:00+05:30,53927.6,53947.95,53926.15,53939.4,0,0
2025-09-01 13:39:00+05:30,53940.2,53944.85,53921.9,53923.3,0,0
2025-09-01 13:42:00+05:30,53922.4,53931.0,53903.15,53908.65,0,0
2025-09-01 13:45:00+05:30,53911.1,53918.9,53891.6,53895.8,0,0
2025-09-01 13:48:00+05:30,53897.6,53909.15,53888.5,53897.5,0,0
2025-09-01 13:51:00+05:30,53896.2,53915.55,53886.85,53889.65,0,0
2025-09-01 13:54:00+05:30,53889.0,53919.0,53884.75,53906.5,0,0
2025-09-01 13:57:00+05:30,53910.05,53917.45,53888.05,53896.7,0,0
2025-09-01 14:00:00+05:30,53897.8,53917.3,53892.55,53898.4,0,0
2025-09-01 14:03:00+05:30,53902.55,53928.25,53899.5,53910.9,0,0
2025-09-01 14:06:00+05:30,53912.95,53932.45,53907.2,53918.8,0,0
2025-09-01 14:09:00+05:30,53918.95,53937.6,53918.3,53932.7,0,0
2025-09-01 14:12:00+05:30,53932.7,53944.3,53926.05,53935.3,0,0
2025-09-01 14:15:00+05:30,53933.95,53938.35,53913.9,53916.4,0,0
2025-09-01 14:18:00+05:30,53916.4,53920.3,53903.5,53909.85,0,0
2025-09-01 14:21:00+05:30,53909.35,53912.15,53893.35,53904.45,0,0
2025-09-01 14:24:00+05:30,53904.0,53909.45,53887.8,53891.65,0,0
2025-09-01 14:27:00+05:30,53891.65,53893.0,53873.25,53875.0,0,0
