datetime,High,Low,Close,DI+,DI-,ADX,NetDI,NetDI_MA9,Sentiment,MACD,Signal,Histogram,MACD_Sentiment_5,MiddleBB,UpperBB,LowerBB,BB_Width,BB_Sentiment
2025-09-01 13:16:00+05:30,53938.85,53922.25,53928.4,31.01592285265759,10.96658443597067,24.440373490885147,20.04933841668692,11.191061429449231,Bullish,15.94,14.41,1.53,Sideways,53894.4625,53937.87861239811,53851.04638760189,86.83222479622054,Sideways
2025-09-01 13:17:00+05:30,53929.7,53910.75,53914.35,25.26485490557297,16.559189313679102,24.58885135717276,8.705665591893869,11.973207890435118,Sideways,15.26,14.58,0.68,Sideways,53896.677500000005,53939.363556825905,53853.991443174105,85.37211365179974,Sideways
2025-09-01 13:18:00+05:30,53927.15,53915.0,53918.35,19.312995435982135,17.27119865481472,24.611236144168256,2.041796781167413,10.710793868302241,Sideways,14.88,14.64,0.24,Sideways,53899.490000000005,53939.93714029287,53859.042859707144,80.8942805857223,Sideways
2025-09-01 13:19:00+05:30,53927.5,53917.6,53921.15,16.2837162837152,17.95704295704111,23.779391449924393,-1.67332667332591,9.322945605453649,Sideways,14.63,14.64,-0.01,Sideways,53901.9875,53941.230184534186,53862.74481546582,78.48536906836671,Sideways
2025-09-01 13:20:00+05:30,53922.5,53915.65,53918.6,14.838035527690781,19.801462904907236,23.73237204585941,-4.963427377216455,7.591446158680197,Sideways,14.07,14.53,-0.45,Sideways,53904.31,53941.56520239159,53867.054797608405,74.51040478318464,Sideways
2025-09-01 13:21:00+05:30,53926.7,53917.7,53924.95,17.605633802812402,20.53087757312729,23.788347909618345,-2.9252437703148892,6.104405601959726,Sideways,13.98,14.42,-0.44,Sideways,53907.55499999999,53939.50635941389,53875.603640586094,63.9027188277978,Sideways
2025-09-01 13:22:00+05:30,53930.05,53916.8,53923.05,19.31053056827194,20.414758955018797,23.68537713800641,-1.1042283867468576,4.515499654962718,Sideways,13.59,14.25,-0.66,Sideways,53910.69,53934.37407415112,53887.00592584888,47.36814830223739,Sideways
2025-09-01 13:23:00+05:30,53924.65,53905.25,53905.95,17.046042421104683,25.581996896013703,22.164014711358515,-8.535954474909019,3.070474297415002,Sideways,11.77,13.75,-1.98,Sideways,53911.8975,53931.48867618176,53892.30632381824,39.18235236352484,Sideways
2025-09-01 13:24:00+05:30,53908.3,53902.9,53904.85,17.415433403802886,27.37843551796641,21.288808596103838,-9.963002114163523,0.18129088811906158,Sideways,10.12,13.03,-2.91,Sideways,53912.3775,53930.67928233989,53894.07571766012,36.60356467976817,Sideways
2025-09-01 13:25:00+05:30,53905.6,53890.05,53890.05,16.586961993454242,31.94059904353856,21.242852807106427,-15.353637050084316,-3.7523730526332977,Sideways,7.53,11.93,-4.4,Sideways,53911.6475,53932.26523572171,53891.02976427829,41.235471443418646,Sideways
2025-09-01 13:26:00+05:30,53896.9,53885.75,53893.4,16.73438293549865,29.35500253935765,21.01435657295118,-12.620619603858998,-6.121960296605838,Sideways,5.69,10.68,-4.99,Sideways,53911.4775,53932.659057891506,53890.295942108496,42.36311578300956,Sideways
2025-09-01 13:27:00+05:30,53894.6,53878.9,53887.1,13.719663199602719,32.0208023774126,21.358961812109566,-18.30113917780988,-8.382286514269984,Sideways,3.67,9.28,-5.61,Bearish,53910.265,53934.08878510683,53886.441214893166,47.64757021366677,Sideways
2025-09-01 13:28:00+05:30,53917.95,53886.9,53912.35,25.486769845231454,25.636545182227422,20.53860033388955,-0.1497753369959689,-8.213003032455545,Sideways,4.07,8.24,-4.17,Sideways,53910.6875,53934.33506302067,53887.03993697933,47.295126041339245,Sideways
2025-09-01 13:29:00+05:30,53914.6,53900.3,53910.05,20.18509254627373,25.687843921961935,18.386133222106483,-5.502751375688206,-8.272927921174627,Sideways,4.15,7.42,-3.27,Sideways,53910.545,53934.17076425889,53886.91923574111,47.25152851777966,Sideways
2025-09-01 13:30:00+05:30,53923.5,53909.45,53917.95,20.344565492780966,26.019761844439227,15.849278000824416,-5.675196351658261,-8.578478207990559,Sideways,4.79,6.89,-2.1,Sideways,53911.0775,53934.87476819739,53887.28023180261,47.59453639478306,Sideways
2025-09-01 13:31:00+05:30,53933.8,53920.4,53927.85,25.971685971688217,20.514800514799767,15.200968784709163,5.45688545688845,-7.849465558697746,Sideways,6.03,6.72,-0.69,Sideways,53912.2975,53936.935264657994,53887.65973534201,49.275529315986205,Sideways
2025-09-01 13:32:00+05:30,53945.35,53925.95,53938.25,30.86880756783692,19.840677122229938,16.35572436937945,11.028130445606983,-5.675678345307079,Sideways,7.77,6.93,0.84,Sideways,53914.04,53940.86097764958,53887.21902235042,53.64195529915742,Sideways
2025-09-01 13:33:00+05:30,53949.95,53930.5,53933.8,31.4876425855522,18.9401140684409,17.783955996507128,12.547528517111303,-3.1745082751654317,Sideways,8.68,7.28,1.4,Sideways,53915.5875,53943.248338267455,53887.92666173255,55.321676534906146,Sideways
2025-09-01 13:34:00+05:30,53939.65,53930.55,53932.0,31.154479191160036,17.822713378792614,18.704780768678116,13.331765812367422,0.012758709551428006,Sideways,9.16,7.66,1.5,Sideways,53916.3125,53944.92802532188,53887.69697467812,57.23105064376432,Sideways
2025-09-01 13:35:00+05:30,53934.6,53921.5,53925.75,28.62745098039446,21.66089965398198,19.146406230371973,6.966551326412482,2.189111035137148,Sideways,8.92,7.91,1.01,Sideways,53916.409999999996,53945.14597781573,53887.67402218426,57.4719556314667,Sideways
2025-09-01 13:36:00+05:30,53939.0,53926.15,53937.4,29.111880046136406,21.66089965398198,19.99608384774378,7.4509803921544275,5.050457654022071,Sideways,9.57,8.24,1.33,Sideways,53916.86,53946.64912906582,53887.07087093418,59.57825813164527,Sideways
2025-09-01 13:37:00+05:30,53943.85,53933.25,53939.75,32.676124068285844,17.02332291416359,20.815415871279498,15.652801154122255,6.80629948636854,Sideways,10.15,8.62,1.53,Sideways,53918.130000000005,53949.587597190926,53886.67240280908,62.91519438184332,Sideways
2025-09-01 13:38:00+05:30,53947.95,53934.85,53939.4,33.41061905865987,15.325759332253613,21.877246495936454,18.084859726406258,9.427145164379036,Sideways,10.47,8.99,1.48,Sideways,53919.182499999995,53952.048147958965,53886.316852041025,65.73129591793986,Sideways
2025-09-01 13:39:00+05:30,53941.5,53929.75,53937.7,34.00991267406118,11.94241208402358,23.047503261698985,22.067500590037596,12.509667046789687,Bullish,10.46,9.29,1.17,Sideways,53920.009999999995,53953.90161672425,53886.11838327574,67.78323344851378,Sideways
2025-09-01 13:40:00+05:30,53944.85,53931.15,53936.75,35.167910447760626,9.794776119403585,25.122404344521378,25.37313432835704,14.722583588063976,Bullish,10.26,9.48,0.78,Sideways,53920.917499999996,53955.612612274825,53886.22238772517,69.39022454965743,Sideways
2025-09-01 13:41:00+05:30,53944.05,53921.9,53923.3,34.140819560786575,10.595426760245589,26.023886528595124,23.545392800540988,16.113390516389973,Bullish,8.91,9.37,-0.46,Sideways,53920.835,53955.49757043912,53886.17242956088,69.32514087823802,Sideways
2025-09-01 13:42:00+05:30,53924.9,53903.15,53911.3,24.60411250295283,19.924367761759548,26.753642627889317,4.679744741193282,15.23919231906575,Sideways,6.8,8.85,-2.06,Sideways,53920.2475,53955.14947513601,53885.34552486399,69.8039502720203,Sideways
2025-09-01 13:43:00+05:30,53931.0,53907.0,53916.5,26.282485875703582,19.050847457627775,27.036250172135656,7.231638418075807,14.56140038636668,Sideways,5.48,8.18,-2.7,Sideways,53920.775,53955.080937800834,53886.46906219917,68.61187560166582,Sideways
2025-09-01 13:44:00+05:30,53922.45,53908.2,53908.65,22.239783246779577,19.033641905622943,26.716794126273914,3.206141341156634,14.143577054671589,Sideways,3.75,7.29,-3.54,Sideways,53920.965000000004,53954.94006980706,53886.98993019295,67.95013961411314,Sideways
2025-09-01 13:45:00+05:30,53912.4,53902.15,53905.05,18.044938614774793,22.33032198285802,26.63645378055338,-4.285383368083227,12.839536636867404,Sideways,2.07,6.25,-4.17,Sideways,53921.715000000004,53953.40179120415,53890.028208795855,63.37358240829781,Sideways
2025-09-01 13:46:00+05:30,53918.9,53903.25,53913.45,15.983026874113895,22.725129655822286,26.327176284254325,-6.742102781708391,10.351213977330666,Sideways,1.4,5.28,-3.88,Sideways,53922.717500000006,53951.79352150036,53893.64147849965,58.152043000707636,Sideways
2025-09-01 13:47:00+05:30,53916.0,53891.6,53895.8,13.499193734160894,27.57429163787134,26.997597775439573,-14.075097903710446,6.777885351762143,Sideways,-0.54,4.11,-4.66,Sideways,53923.152500000004,53950.172501849986,53896.13249815002,54.04000369996356,Bearish
2025-09-01 13:48:00+05:30,53901.25,53888.5,53896.6,13.275940190301776,28.522881739917498,27.65878416921192,-15.246941549615721,2.631836225133997,Sideways,-2.0,2.89,-4.89,Sideways,53922.365000000005,53951.54257069313,53893.18742930688,58.35514138624421,Sideways
2025-09-01 13:49:00+05:30,53909.15,53895.35,53901.3,16.802168021678792,24.345076784098385,27.978662228694667,-7.542908762419593,-1.0255018960634068,Sideways,-2.74,1.76,-4.51,Sideways,53921.927500000005,53952.12707258281,53891.7279274172,60.39914516560384,Sideways
2025-09-01 13:50:00+05:30,53908.45,53896.45,53897.5,14.898932545989288,24.483306836245205,28.66877979160882,-9.584374290255917,-4.706587128374174,Sideways,-3.6,0.69,-4.29,Sideways,53920.905000000006,53952.99710265167,53888.81289734834,64.18420530333242,Sideways
2025-09-01 13:51:00+05:30,53902.4,53886.85,53897.0,12.416703687248496,28.209684584625094,29.19583559889842,-15.792980897376598,-6.981334421548606,Sideways,-4.27,-0.3,-3.97,Sideways,53919.3625,53952.978503002574,53885.74649699743,67.23200600514247,Sideways
2025-09-01 13:52:00+05:30,53915.55,53894.8,53905.1,15.896885069816905,27.2824919441421,28.42873863841074,-11.385606874325196,-9.049917231815382,Sideways,-4.1,-1.06,-3.04,Sideways,53917.705,53950.662403129296,53884.74759687071,65.91480625858821,Sideways
2025-09-01 13:53:00+05:30,53912.75,53886.95,53889.65,14.991896272284633,26.84359805510424,27.0220742777517,-11.851701782819609,-10.723010912257187,Sideways,-5.15,-1.88,-3.27,Sideways,53915.4975,53949.80256292196,53881.19243707803,68.61012584393029,Sideways
2025-09-01 13:54:00+05:30,53893.8,53884.75,53889.0,13.89634524055306,28.267602725580243,25.425838268910606,-14.371257485027183,-11.843663591917627,Sideways,-5.96,-2.69,-3.27,Sideways,53913.347499999996,53948.672494505554,53878.02250549444,70.6499890111154,Sideways
2025-09-01 13:55:00+05:30,53901.85,53888.45,53901.85,17.866323907452543,25.364181662379192,22.905290119548532,-7.497857754926649,-11.927636366719657,Sideways,-5.51,-3.26,-2.25,Sideways,53912.152500000004,53947.32761792487,53876.977382075136,70.35023584973533,Sideways
2025-09-01 13:56:00+05:30,53919.0,53895.55,53906.5,25.03190131858582,17.20544449170346,23.478158249232145,7.82645682688236,-9.494130285542678,Sideways,-4.72,-3.55,-1.17,Sideways,53910.607500000006,53943.77024502919,53877.44475497082,66.32549005837063,Sideways
2025-09-01 13:57:00+05:30,53917.45,53907.4,53909.1,23.755910830892855,18.216617878853967,23.28139262947656,5.539292952038888,-7.18454867424772,Sideways,-3.84,-3.61,-0.23,Sideways,53909.075,53939.26706064998,53878.88293935001,60.38412129996868,Sideways
2025-09-01 13:58:00+05:30,53915.35,53902.55,53902.55,23.912058023571443,20.534904805074543,23.269257749872292,3.3771532184969004,-5.971208454145889,Sideways,-3.63,-3.61,-0.02,Sideways,53907.232500000006,53933.92760648984,53880.537393510174,53.390212979662465,Sideways
2025-09-01 13:59:00+05:30,53905.55,53888.05,53896.7,23.15119596225528,23.590081193767226,22.578192251892315,-0.43888523151194647,-4.955043003174336,Sideways,-3.89,-3.67,-0.22,Sideways,53905.182499999995,53928.04870754183,53882.31629245816,45.73241508366482,Sideways
2025-09-01 14:00:00+05:30,53914.75,53896.65,53912.4,24.077290490662783,23.339122883195536,21.44526320657362,0.738167607467247,-3.1182487248583532,Sideways,-2.8,-3.5,0.69,Sideways,53903.965000000004,53921.79188980104,53886.13811019897,35.653779602071154,Sideways
2025-09-01 14:01:00+05:30,53917.3,53906.55,53908.45,26.77129009923822,19.432264020308452,20.132122377368102,7.33902607892977,-1.0377339522744682,Sideways,-2.23,-3.24,1.01,Sideways,53903.222499999996,53918.74692811827,53887.69807188172,31.04885623654991,Sideways
2025-09-01 14:02:00+05:30,53914.9,53892.55,53898.4,25.635359116022098,23.425414364640883,17.848375215571842,2.209944751381215,0.52467121819229,Sideways,-2.56,-3.11,0.55,Sideways,53902.5775,53917.75696934027,53887.39803065973,30.358938680539723,Sideways
2025-09-01 14:03:00+05:30,53920.6,53899.5,53915.05,23.780098018323894,22.58683145109794,16.722805613416863,1.1932665672259546,2.25406277955375,Sideways,-1.46,-2.78,1.32,Sideways,53902.505000000005,53917.415960291706,53887.5940397083,29.82192058340297,Sideways
2025-09-01 14:04:00+05:30,53923.5,53905.45,53915.35,24.38720398836635,22.019110926464744,15.34895995634815,2.368093061901604,3.350279536979111,Sideways,-0.55,-2.33,1.78,Sideways,53902.840000000004,53918.608643100844,53887.07135689916,31.537286201681127,Sideways
2025-09-01 14:05:00+05:30,53928.25,53910.9,53910.9,26.164948453607835,17.896907216495983,13.912597229739353,8.268041237111852,3.3993444714490546,Sideways,-0.19,-1.9,1.71,Sideways,53903.13250000001,53919.286081156795,53886.97891884322,32.307162313576555,Sideways
2025-09-01 14:06:00+05:30,53932.45,53907.2,53924.95,22.064777327932926,17.570850202430258,12.839021579608072,4.493927125502669,3.2831927129450302,Sideways,1.21,-1.28,2.49,Sideways,53903.7075,53922.074497719856,53885.34050228014,36.733995439717546,Sideways
2025-09-01 14:07:00+05:30,53928.3,53920.3,53920.7,23.778359511341687,15.510471204187265,12.318633486671468,8.267888307154422,3.8266077227958655,Sideways,1.96,-0.63,2.59,Sideways,53904.9525,53924.406155453515,53885.498844546484,38.90731090703048,Sideways
2025-09-01 14:08:00+05:30,53924.75,53917.85,53918.8,24.003523452981952,15.76745210306309,11.363241877370289,8.236071349918863,4.790491787399289,Sideways,2.37,-0.03,2.4,Sideways,53906.0625,53926.035952775295,53886.089047224705,39.9469055505906,Sideways
2025-09-01 14:09:00+05:30,53932.25,53918.3,53926.5,23.703866432337822,15.729349736381998,11.568880189464997,7.974516695955824,5.594530575009131,Sideways,3.28,0.63,2.65,Sideways,53907.322499999995,53929.12649468417,53885.51850531582,43.60798936834908,Sideways
2025-09-01 14:10:00+05:30,53937.6,53923.95,53927.85,19.35261707988817,16.437098255282287,10.827204449387063,2.9155188246058827,5.103029768973144,Sideways,4.06,1.32,2.75,Sideways,53908.840000000004,53931.950981668044,53885.729018331964,46.22196333608008,Sideways
2025-09-01 14:11:00+05:30,53936.55,53924.95,53932.7,19.295033188370216,16.388189517053508,10.466406070950894,2.9068436713167074,5.18046298229931,Sideways,5.02,2.06,2.96,Sideways,53910.625,53935.3442552259,53885.9057447741,49.43851045180054,Sideways
2025-09-01 14:12:00+05:30,53942.0,53930.65,53939.05,21.93548387096372,14.262672811061918,11.437729342694272,7.6728110599018,5.900412370374403,Sideways,6.21,2.89,3.33,Sideways,53912.322499999995,53939.93741730695,53884.70758269304,55.229834613914136,Sideways
2025-09-01 14:13:00+05:30,53939.85,53929.25,53932.6,22.655878153256353,8.495954307475461,14.617413508292488,14.159923845780892,7.210615790805436,Sideways,6.56,3.62,2.94,Sideways,53914.469999999994,53941.330936221784,53887.6090637782,53.72187244358065,Sideways
2025-09-01 14:14:00+05:30,53944.3,53926.05,53935.3,20.38049940546899,8.48989298454498,17.448083857789918,11.890606420924009,7.613123033451231,Sideways,6.98,4.29,2.69,Sideways,53916.784999999996,53942.35288898876,53891.21711101123,51.13577797752805,Sideways
2025-09-01 14:15:00+05:30,53938.35,53923.6,53930.85,18.809801633603563,9.47491248541899,18.670882746781935,9.334889148184573,8.15100770263811,Sideways,6.87,4.81,2.06,Sideways,53918.235,53943.524379921524,53892.94562007848,50.57875984304701,Sideways
2025-09-01 14:16:00+05:30,53933.1,53915.45,53916.0,19.23168694822003,6.895728942978498,21.721604701610943,12.335958005241533,8.60301544687001,Sideways,5.53,4.95,0.57,Sideways,53918.71,53943.42159114292,53893.99840885708,49.423182285841904,Sideways
2025-09-01 14:17:00+05:30,53922.35,53913.9,53916.4,17.671092951990822,8.17160367722525,24.163416406528814,9.499489274765573,8.743395216297422,Sideways,4.44,4.85,-0.41,Sideways,53919.075,53943.40158281698,53894.748417183015,48.65316563396482,Sideways
2025-09-01 14:18:00+05:30,53920.3,53906.05,53911.45,16.51041666666515,12.42187500000303,24.808306320765432,4.08854166666212,8.311620213042566,Sideways,3.14,4.51,-1.37,Sideways,53919.52,53942.880209082825,53896.15979091717,46.720418165656156,Sideways
2025-09-01 14:19:00+05:30,53914.2,53903.5,53908.7,14.540059347179554,14.243323442141321,23.54161378728948,0.2967359050382328,8.020644333090607,Sideways,1.87,3.98,-2.11,Sideways,53920.119999999995,53941.54891307933,53898.69108692066,42.857826158666285,Sideways
2025-09-01 14:20:00+05:30,53914.0,53906.9,53909.85,13.606459330143778,15.789473684216023,23.262195650362845,-2.1830143540722453,7.455104552491832,Sideways,0.94,3.37,-2.43,Sideways,53919.99250000001,53941.64400474834,53898.340995251674,43.30300949666707,Sideways
2025-09-01 14:21:00+05:30,53912.15,53893.35,53904.55,12.780898876404494,22.44382022472564,23.718506535091688,-9.662921348321147,5.528912062689283,Sideways,-0.21,2.66,-2.87,Sideways,53919.7975,53941.95113757641,53897.64386242359,44.30727515282342,Sideways
2025-09-01 14:22:00+05:30,53907.45,53898.55,53901.0,12.638888888889399,20.833333333338217,23.987976476886253,-8.194444444448818,3.045093363774871,Sideways,-1.4,1.84,-3.25,Sideways,53919.927500000005,53941.577235016586,53898.277764983424,43.299470033161924,Sideways
2025-09-01 14:23:00+05:30,53910.25,53900.3,53904.45,10.255681818183895,21.306818181823196,25.044452200065983,-11.051136363639301,0.4960108321567252,Sideways,-2.04,1.07,-3.11,Sideways,53919.3975,53942.04594539742,53896.74905460258,45.296890794837964,Sideways
2025-09-01 14:24:00+05:30,53909.45,53896.15,53896.15,7.230287503561236,23.711927127817724,28.26728232653881,-16.481639624256488,-2.3724923647811704,Sideways,-3.18,0.22,-3.4,Sideways,53918.4375,53943.32526649331,53893.54973350669,49.77553298661951,Sideways
2025-09-01 14:25:00+05:30,53901.05,53891.25,53898.4,7.305148116195303,26.775956284161328,31.766179047478705,-19.470808167966027,-5.906577495137565,Sideways,-3.86,-0.6,-3.26,Sideways,53917.8125,53944.08647902217,53891.53852097783,52.547958044335246,Sideways
2025-09-01 14:26:00+05:30,53896.95,53887.8,53891.65,4.188330444834168,28.885037550555694,35.585878981521596,-24.696707105721526,-9.706154870747245,Bearish,-4.89,-1.46,-3.43,Sideways,53916.1475,53944.64354727852,53887.651452721475,56.992094557048404,Sideways
2025-09-01 14:27:00+05:30,53893.0,53879.0,53880.1,4.107648725216926,32.52124645893114,37.87994995308701,-28.413597733714212,-13.31750369301128,Bearish,-6.55,-2.48,-4.08,Sideways,53914.11750000001,53946.7345648745,53881.50043512551,65.23412974899111,Bearish
2025-09-01 14:28:00+05:30,53888.5,53879.85,53882.4,1.6776512881984003,34.391851408036686,41.416486593719775,-32.71420011983829,-16.985385473553112,Bearish,-7.6,-3.5,-4.1,Sideways,53912.2975,53947.7530982511,53876.8419017489,70.91119650220207,Sideways
2025-09-01 14:29:00+05:30,53884.75,53873.25,53875.0,1.7109685304021598,37.61075465933874,45.5803645199753,-35.899786128936576,-20.731693448538042,Bearish,-8.93,-4.59,-4.34,Sideways,53909.722499999996,53948.18780186212,53871.25719813787,76.93060372424952,Sideways
2025-09-01 14:30:00+05:30,53898.65,53878.4,53896.05,9.843796050695936,31.47656940760718,45.94744798009803,-21.632773356911244,-22.061677005048054,weak Bearish,-8.19,-5.31,-2.88,Sideways,53908.13249999999,53946.06810020791,53870.19689979208,75.87120041582966,Sideways
2025-09-01 14:31:00+05:30,53904.9,53889.8,53902.0,13.01758366421207,29.4100964265509,46.081553005508695,-16.392512762338832,-22.97257348481361,Sideways,-7.04,-5.65,-1.39,Sideways,53906.597499999996,53942.79198162327,53870.403018376725,72.38896324654343,Sideways
2025-09-01 14:32:00+05:30,53904.8,53890.0,53896.85,12.97709923664433,24.879841673740145,47.31797879254598,-11.902742437095815,-23.06719638186433,Sideways,-6.47,-5.82,-0.65,Sideways,53904.4875,53937.496268770854,53871.47873122915,66.01753754170204,Sideways
2025-09-01 14:33:00+05:30,53912.15,53897.65,53908.15,16.698815100580543,22.843758611190427,48.3543460676447,-6.144943510609885,-21.918674591459155,Sideways,-5.05,-5.66,0.62,Sideways,53903.265,53933.59202633451,53872.93797366549,60.65405266902235,Sideways
2025-09-01 14:34:00+05:30,53926.1,53908.9,53922.75,23.010920436817994,21.55486219449054,48.057272140265965,1.4560582423274546,-19.593467212537657,Sideways,-2.71,-5.07,2.36,Sideways,53902.6375,53930.60085713186,53874.674142868134,55.926714263725444,Sideways
2025-09-01 14:35:00+05:30,53922.75,53908.85,53915.1,23.612593383138407,14.914621131272805,47.71041216736571,8.697972251865602,-15.882947283916865,Sideways,-1.46,-4.35,2.89,Sideways,53901.85,53927.236382590505,53876.46361740949,50.7727651810128,Sideways
2025-09-01 14:36:00+05:30,53922.25,53907.85,53918.2,22.939346811819423,15.007776049768868,47.454720134752584,7.931570762050555,-11.84459522883189,Sideways,-0.22,-3.52,3.31,Sideways,53901.96,53927.62210804771,53876.29789195229,51.32421609542507,Sideways
2025-09-01 14:37:00+05:30,53924.15,53915.85,53915.85,22.666666666665044,15.137254901962491,46.37639949889454,7.529411764702553,-7.373082797216242,Sideways,0.57,-2.7,3.28,Sideways,53901.932499999995,53927.530552454285,53876.334447545705,51.19610490858031,Sideways
2025-09-01 14:38:00+05:30,53926.0,53909.7,53910.2,22.316602316599894,15.933075933076987,43.763772990687926,6.3835263835229075,-2.674936962498521,Sideways,0.73,-2.02,2.75,Sideways,53901.869999999995,53927.37614786529,53876.3638521347,51.01229573058663,Sideways
2025-09-01 14:39:00+05:30,53925.0,53910.45,53920.35,21.75658720200521,13.074027603513679,41.463569576596754,8.682559598491531,0.6934333658795651,Sideways,1.66,-1.28,2.94,Sideways,53902.4525,53929.121040010556,53875.78395998944,53.33708002111234,Sideways
2025-09-01 14:40:00+05:30,53924.95,53914.5,53920.65,21.772978402810494,11.351079859369328,38.37719390777682,10.421898543441166,3.6728123998551205,Sideways,2.39,-0.55,2.94,Sideways,53902.99249999999,53930.70852756869,53875.276472431295,55.432055137396674,Sideways
2025-09-01 14:41:00+05:30,53935.95,53918.45,53930.45,26.826258637707323,6.8114511352428515,37.08644829757143,20.01480750246447,7.219206837584043,Bullish,3.72,0.31,3.41,Sideways,53904.2875,53934.60787485845,53873.96712514155,60.640749716898426,Sideways
2025-09-01 14:42:00+05:30,53939.5,53919.8,53924.3,27.100397846945512,6.459162181138472,35.001348421287496,20.641235665807038,10.195448968297033,Bullish,4.23,1.09,3.14,Sideways,53905.4525,53937.006438364224,53873.898561635775,63.1078767284489,Sideways
2025-09-01 14:43:00+05:30,53933.6,53919.15,53931.1,26.731301939058127,3.624192059097696,33.917354257444934,23.107109879960433,12.601121372478476,Bullish,5.12,1.9,3.22,Sideways,53906.784999999996,53940.34757470799,53873.222425292006,67.12514941598056,Sideways
2025-09-01 14:44:00+05:30,53933.3,53921.1,53930.25,21.447721179623752,3.826468437731166,35.157823317545486,17.621252741892587,13.592596982481474,Sideways,5.69,2.66,3.04,Sideways,53908.490000000005,53943.22200556407,53873.75799443594,69.46401112813328,Sideways
2025-09-01 14:45:00+05:30,53932.45,53921.15,53925.55,18.74844797616037,3.898683883787233,37.0816670177037,14.849764092373139,14.361285130295093,Sideways,5.7,3.27,2.44,Sideways,53909.847499999996,53945.03829537213,53874.656704627865,70.38159074426221,Sideways
2025-09-01 14:46:00+05:30,53929.55,53916.9,53923.25,18.95080321285099,6.074297188757809,38.51116622694873,12.87650602409318,14.955406714671831,Sideways,5.46,3.71,1.76,Sideways,53911.427500000005,53946.01046622048,53876.84453377953,69.16593244095566,Sideways
2025-09-01 14:47:00+05:30,53925.0,53912.55,53922.15,15.482556659028104,8.377896613193016,39.52800985431747,7.104660045835088,15.035532677150961,Sideways,5.12,3.99,1.13,Sideways,53913.530000000006,53945.07299321604,53881.98700678397,63.08598643206642,Sideways
2025-09-01 14:48:00+05:30,53923.7,53915.05,53919.0,8.794439989310211,8.794439989310211,39.294637625613056,0.0,14.070803832874125,Sideways,4.55,4.1,0.45,Sideways,53915.36,53943.34468754187,53887.375312458134,55.9693750837323,Sideways
2025-09-01 14:49:00+05:30,53930.45,53915.95,53925.95,12.363442579272627,8.739674926726334,38.90860476035669,3.6237676525462934,13.315455956108027,Sideways,4.6,4.2,0.4,Sideways,53917.907499999994,53938.799963384874,53897.015036615114,41.784926769760204,Sideways
2025-09-01 14:50:00+05:30,53932.35,53920.5,53921.3,13.560237709350083,8.319827120476598,39.12638889890684,5.240410588873486,11.673856299042361,Sideways,4.22,4.2,0.01,Sideways,53919.17,53937.380650439954,53900.95934956004,36.42130087991245,Sideways
2025-09-01 14:51:00+05:30,53923.9,53907.4,53910.6,12.002069322299928,14.743921365753604,38.43599162953893,-2.741852043453676,9.075735442457837,Sideways,3.01,3.96,-0.95,Sideways,53919.6,53936.45960603815,53902.740393961845,33.719212076306576,Sideways
2025-09-01 14:52:00+05:30,53919.4,53908.5,53915.55,12.346993081429474,11.894624800425813,37.37720469947485,0.4523682810036611,6.558541931462641,Sideways,2.43,3.66,-1.23,Sideways,53920.534999999996,53933.76594856659,53907.3040514334,26.461897133194725,Sideways
2025-09-01 14:53:00+05:30,53921.2,53910.25,53918.0,13.583265417007645,12.143439282804042,35.99639520073565,1.439826134203603,4.760605641719421,Sideways,2.15,3.36,-1.21,Sideways,53921.027500000004,53932.989830127415,53909.06516987259,23.92466025482281,Sideways
2025-09-01 14:54:00+05:30,53923.65,53914.95,53917.95,15.057597366980865,12.260010970927029,34.48051906759004,2.797586396053836,3.4214747865728317,Sideways,1.89,3.06,-1.17,Sideways,53920.7875,53932.79683299227,53908.778167007724,24.018665984549443,Sideways
2025-09-01 14:55:00+05:30,53927.2,53915.2,53920.15,11.31221719457088,12.641402714932138,30.626797349341377,-1.329185520361257,1.8430646149667826,Sideways,1.85,2.82,-0.97,Sideways,53921.04,53932.7545703236,53909.3254296764,23.429140647203894,Sideways
2025-09-01 14:56:00+05:30,53929.8,53920.7,53923.25,11.424287856074208,13.4032983508243,26.802850088064304,-1.9790104947500922,0.8337678882350965,Sideways,2.04,2.66,-0.63,Sideways,53921.2925,53932.966955919845,53909.61804408016,23.34891183968284,Sideways
2025-09-01 14:57:00+05:30,53943.4,53923.6,53939.2,18.933024064947524,12.583357494924591,22.804673024382648,6.349666570022933,1.5392863960154224,Sideways,3.44,2.82,0.62,Sideways,53922.46,53936.31023655404,53908.60976344596,27.700473108081496,Sideways
2025-09-01 14:58:00+05:30,53956.75,53936.9,53942.1,25.541365907830222,12.048861743474815,20.388480259654735,13.492504164355408,2.6358126751053237,Sideways,4.73,3.2,1.53,Sideways,53924.05499999999,53939.24314981185,53908.86685018813,30.376299623720115,Sideways
2025-09-01 14:59:00+05:30,53970.65,53940.65,53968.8,30.13078470825089,10.915492957745254,19.048733834770946,19.215291750505635,4.188577248620007,Sideways,7.81,4.12,3.69,Sideways,53926.4775,53951.46906647165,53901.485933528355,49.98313294329273,Bullish
2025-09-01 15:00:00+05:30,54002.75,53969.9,53993.4,41.799182189915335,7.928214447977185,20.238657452784427,33.87096774193815,8.256668335885767,Bullish,12.1,5.72,6.38,Bullish,53930.115000000005,53968.90398514256,53891.32601485745,77.57797028511413,Bullish
